# METADATA:
# 000AA: Castels
# Source: www.infoclimat.fr
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;humidite;point_de_rosee;vent_moyen;vent_rafales;vent_direction;pluie_3h;pluie_1h
station_id;dh_utc;degC;hPa;%;degC;km/h;km/h;deg;mm;mm
000AA;2023-01-11 09:00:00;8.8;1022.4;96;8.2;0;;155;0;1.8
000AA;2023-01-11 09:30:00;9;1023.1;96;8.4;1.6;;182;;
000AA;2023-01-11 10:00:00;9.2;1023.6;97;8.7;1.6;;201;0;0.2
000AA;2023-01-11 10:30:00;9.5;1023.8;97;9;0;;202;;
000AA;2023-01-11 11:00:00;9.7;1024.1;97;9.3;1.6;;202;0;0
000AA;2023-01-11 11:30:00;10.2;1024;98;9.9;1.6;;246;;
000AA;2023-01-11 12:00:00;10.4;1024;98;10.1;1.6;;232;0.2;0
000AA;2023-01-11 12:30:00;10.9;1024.3;97;10.5;3.2;;246;;
000AA;2023-01-11 13:00:00;11.4;1024.2;96;10.8;3.2;;224;0;0
000AA;2023-01-11 13:30:00;11.7;1023.9;94;10.7;3.2;;221;;
000AA;2023-01-11 14:00:00;11.7;1024.3;94;10.7;3.2;;309;0;0
000AA;2023-01-11 14:30:00;12.2;1024.3;90;10.6;4.8;;297;;
000AA;2023-01-11 15:00:00;12.4;1024.7;87;10.3;4.8;;265;0;0
000AA;2023-01-11 15:30:00;12.2;1024.7;89;10.4;1.6;;252;;
000AA;2023-01-11 16:00:00;11.3;1025.3;90;9.7;1.6;;225;0;0
000AA;2023-01-11 16:30:00;10.4;1025.6;91;9;0;;225;;
000AA;2023-01-11 17:00:00;9.6;1025.8;93;8.5;1.6;;201;0;0
000AA;2023-01-11 17:30:00;9.2;1026.2;93;8.1;1.6;;190;;
000AA;2023-01-11 18:00:00;8.9;1026.9;94;8;1.6;;224;0;0
000AA;2023-01-11 18:30:00;8.7;1026.9;94;7.8;0;;192;;
000AA;2023-01-11 19:00:00;8.5;1027.1;96;7.9;0;;193;0;0
000AA;2023-01-11 19:30:00;8.2;1027.7;96;7.6;0;;193;;
000AA;2023-01-11 20:00:00;8.5;1027.7;95;7.7;1.6;;202;0;0
000AA;2023-01-11 20:30:00;8.2;1027.6;95;7.5;1.6;;180;;
000AA;2023-01-11 21:00:00;7.7;1027.7;95;7;1.6;;173;0;0
000AA;2023-01-11 21:30:00;7.6;1028;96;7;1.6;;164;;
000AA;2023-01-11 22:00:00;7.6;1028;96;7;1.6;;143;0;0.2
000AA;2023-01-11 22:30:00;7.7;1028.2;96;7.1;1.6;;142;;
000AA;2023-01-11 23:00:00;7.7;1028.1;96;7.1;1.6;;142;0;0
000AA;2023-01-11 23:30:00;7.8;1027.9;96;7.2;1.6;;141;;
000AA;2023-01-12 00:00:00;7.8;1027.9;96;7.2;1.6;;196;0;0
000AA;2023-01-12 00:30:00;7.7;1027.6;95;6.9;0;;147;;
000AA;2023-01-12 01:00:00;7.6;1027.4;96;7;1.6;;184;0;0
000AA;2023-01-12 01:30:00;7.6;1027.2;96;7;1.6;;162;;
000AA;2023-01-12 02:00:00;7.6;1026.8;96;7;1.6;;178;0;0
000AA;2023-01-12 02:30:00;7.4;1027.1;95;6.6;1.6;;186;;
000AA;2023-01-12 03:00:00;7.1;1026.7;96;6.5;1.6;;119;0;0
000AA;2023-01-12 03:30:00;6.9;1026.4;97;6.4;1.6;;124;;
000AA;2023-01-12 04:00:00;6.8;1026.5;97;6.3;0;;121;0;0
000AA;2023-01-12 04:30:00;7;1026.7;98;6.7;1.6;;117;;
000AA;2023-01-12 05:00:00;7;1026.6;97;6.6;1.6;;117;0;0
000AA;2023-01-12 05:30:00;7.2;1026.4;98;6.9;1.6;;92;;
000AA;2023-01-12 06:00:00;7.4;1026.4;97;7;1.6;;202;0;0
000AA;2023-01-12 06:30:00;7.6;1026.5;96;7;1.6;;161;;
000AA;2023-01-12 07:00:00;7.8;1026.4;96;7.2;1.6;;170;0;0
000AA;2023-01-13 06:30:00;9.1;1022;98;8.8;1.6;;170;;
000AA;2023-01-13 07:00:00;9.1;1022.3;98;8.8;1.6;;142;0;0
000AA;2023-01-13 07:30:00;9.1;1022.7;98;8.8;3.2;;202;;
000AA;2023-01-13 08:00:00;9.2;1022.9;98;8.9;1.6;;194;0;0
000AA;2023-01-13 08:30:00;9.4;1023.2;98;9.1;1.6;;231;;
000AA;2023-01-13 09:00:00;9.6;1023.3;98;9.3;1.6;;263;0;0
000AA;2023-01-13 09:30:00;9.8;1023.4;99;9.6;3.2;;221;;
000AA;2023-01-13 10:00:00;10.1;1023.8;99;10;1.6;;227;0;0.8
000AA;2023-01-13 10:30:00;10.6;1024.4;98;10.3;3.2;;250;;
000AA;2023-01-13 11:00:00;10.9;1024.5;97;10.4;3.2;;288;0;0
000AA;2023-01-13 11:30:00;11.3;1024.2;96;10.7;1.6;;245;;
000AA;2023-01-13 12:00:00;12.1;1024.5;94;11.2;6.4;;341;0.8;0
000AA;2023-01-13 12:30:00;12.1;1024;92;10.8;3.2;;265;;
000AA;2023-01-13 13:00:00;11.9;1024;90;10.3;4.8;;261;0;0
000AA;2023-01-13 13:30:00;12.2;1024;87;10.1;4.8;;262;;
000AA;2023-01-13 14:00:00;12.5;1024;83;9.7;3.2;;298;0;0
000AA;2023-01-13 14:30:00;12.5;1024.1;82;9.5;3.2;;281;;
000AA;2023-01-13 15:00:00;12.4;1024.5;85;10;1.6;;286;0;0
000AA;2023-01-13 15:30:00;12.9;1024.7;82;9.9;3.2;;217;;
000AA;2023-01-13 16:00:00;11.9;1025;85;9.4;3.2;;227;0;0
000AA;2023-01-13 16:30:00;11.2;1025.3;86;8.9;1.6;;190;;
000AA;2023-01-13 17:00:00;10.1;1025.4;90;8.5;1.6;;190;0;0
000AA;2023-01-13 17:30:00;9.4;1025.6;92;8.2;1.6;;190;;
000AA;2023-01-13 18:00:00;9.1;1025.5;93;8;1.6;;175;0;0
000AA;2023-01-13 18:30:00;9.1;1025.5;92;7.8;1.6;;175;;
000AA;2023-01-13 19:00:00;8.5;1025.7;93;7.4;1.6;;175;0;0
000AA;2023-01-13 19:30:00;8.3;1025.8;94;7.4;1.6;;175;;
000AA;2023-01-13 20:00:00;8.2;1025.6;93;7.1;1.6;;175;0;0
000AA;2023-01-13 20:30:00;8;1025.8;94;7.1;1.6;;175;;
000AA;2023-01-13 21:00:00;7.8;1025.7;94;6.9;1.6;;175;0;0
000AA;2023-01-13 21:30:00;7.4;1025.6;96;6.8;1.6;;175;;
000AA;2023-01-13 22:00:00;7.4;1025.2;96;6.8;0;;175;0;0
000AA;2023-01-13 22:30:00;7.1;1025;94;6.2;1.6;;173;;
000AA;2023-01-13 23:00:00;5.2;1025.6;94;4.3;0;;173;0;0
000AA;2023-01-13 23:30:00;6.2;1025.8;97;5.8;0;;173;;
000AA;2023-01-14 00:00:00;5.5;1025.1;97;5.1;1.6;;173;0;0
000AA;2023-01-14 00:30:00;5.1;1024.3;95;4.4;1.6;;246;;
000AA;2023-01-14 01:00:00;3.8;1023.6;96;3.3;0;;246;0;0.2
000AA;2023-01-14 01:30:00;3.3;1023;97;2.8;0;;245;;
000AA;2023-01-14 02:00:00;2.7;1023;97;2.3;0;;245;0;0
000AA;2023-01-14 02:30:00;2.6;1023;98;2.3;0;;245;;
000AA;2023-01-14 03:00:00;2.4;1022.9;98;2.2;0;;245;0.2;0
000AA;2023-01-14 03:30:00;2.2;1022.7;98;1.9;0;;245;;
000AA;2023-01-14 04:00:00;3.9;1022.3;99;3.8;1.6;;88;0;0
000AA;2023-01-14 04:30:00;2.8;1022;98;2.5;0;;88;;
000AA;2023-01-14 05:00:00;2.9;1021.7;99;2.8;0;;88;0;0
000AA;2023-01-14 05:30:00;3.8;1021.7;99;3.6;0;;88;;
000AA;2023-01-14 06:00:00;4.7;1021.7;99;4.6;0;;88;0;0
000AA;2023-01-14 06:30:00;5.1;1021.6;99;5;0;;91;;
000AA;2023-01-14 07:00:00;5.4;1021.5;99;5.3;1.6;;119;0;0
000AA;2023-01-14 07:30:00;5.7;1021.2;99;5.5;1.6;;173;;
000AA;2023-01-14 08:00:00;5.9;1020.9;99;5.7;3.2;;194;0;0
000AA;2023-01-14 08:30:00;6.2;1020.9;99;6.1;3.2;;153;;
000AA;2023-01-14 09:00:00;6.6;1020.9;99;6.5;3.2;;198;0;0
000AA;2023-01-14 09:30:00;7.2;1021;99;7.1;1.6;;121;;
000AA;2023-01-14 10:00:00;7.7;1020.8;99;7.5;1.6;;119;0;0
000AA;2023-01-14 10:30:00;8.4;1020.7;97;7.9;1.6;;100;;
000AA;2023-01-14 11:00:00;9.1;1020.2;94;8.2;1.6;;86;0;0
000AA;2023-01-14 11:30:00;10.1;1019.8;91;8.7;1.6;;184;;
000AA;2023-01-14 12:00:00;11.7;1019.3;87;9.6;3.2;;228;0;0
000AA;2023-01-14 12:30:00;12.4;1018.9;82;9.5;1.6;;75;;
000AA;2023-01-14 13:00:00;13;1018;81;9.8;1.6;;80;0;0
000AA;2023-01-14 13:30:00;13.4;1017.6;78;9.6;3.2;;33;;
000AA;2023-01-14 14:00:00;14;1016.9;75;9.6;3.2;;217;0;0
000AA;2023-01-14 14:30:00;14.1;1016.5;73;9.3;3.2;;164;;
000AA;2023-01-14 15:00:00;13.3;1016.5;76;9.1;3.2;;190;0;0
000AA;2023-01-14 15:30:00;13;1016.2;78;9.3;1.6;;116;;
000AA;2023-01-14 16:00:00;12.7;1016.2;78;8.9;0;;130;0;0
000AA;2023-01-14 16:30:00;12.3;1015.9;79;8.7;1.6;;157;;
000AA;2023-01-14 17:00:00;11.8;1015.8;81;8.6;1.6;;71;0;0
000AA;2023-01-14 17:30:00;11.8;1015.8;81;8.6;3.2;;166;;
000AA;2023-01-14 18:00:00;11.2;1015.5;85;8.8;1.6;;140;0.2;0.2
000AA;2023-01-14 18:30:00;10.7;1015.2;85;8.3;1.6;;119;;
000AA;2023-01-14 19:00:00;10.3;1015.1;86;8;0;;146;0;0
000AA;2023-01-14 19:30:00;9.9;1014.8;86;7.7;0;;125;;
000AA;2023-01-14 20:00:00;10;1014.6;84;7.4;1.6;;112;0;0
000AA;2023-01-14 20:30:00;10.8;1014.5;79;7.3;1.6;;109;;
000AA;2023-01-14 21:00:00;10.8;1014.4;79;7.3;0;;96;0;0
000AA;2023-01-14 21:30:00;11.3;1014;76;7.2;4.8;;120;;
000AA;2023-01-14 22:00:00;11.8;1013.5;72;6.9;1.6;;161;0;0
000AA;2023-01-14 22:30:00;11.7;1013.9;74;7.2;0;;81;;
000AA;2023-01-14 23:00:00;11.3;1014;76;7.2;1.6;;108;0;0
000AA;2023-01-14 23:30:00;11.3;1013.8;76;7.3;3.2;;129;;
000AA;2023-01-15 00:00:00;11.7;1013;75;7.4;1.6;;74;0;0
000AA;2023-01-15 00:30:00;11.4;1012.7;75;7.2;1.6;;107;;
000AA;2023-01-15 01:00:00;11.1;1012.3;77;7.2;1.6;;94;0;0
000AA;2023-01-15 01:30:00;11.2;1012.3;76;7.1;3.2;;215;;
000AA;2023-01-15 02:00:00;11;1012.7;77;7.1;3.2;;274;0;0
000AA;2023-01-15 02:30:00;11.6;1012.6;76;7.5;6.4;;212;;
000AA;2023-01-15 03:00:00;11.6;1012.3;78;7.9;4.8;;195;0;0
000AA;2023-01-15 03:30:00;11.4;1012.3;82;8.5;3.2;;179;;
000AA;2023-01-15 04:00:00;11.4;1012.5;84;8.8;6.4;;280;0;0
000AA;2023-01-15 04:30:00;10.4;1013.4;87;8.4;12.9;;341;;
000AA;2023-01-15 05:00:00;9.3;1014;89;7.6;9.7;;255;0;0
000AA;2023-01-15 05:30:00;8.8;1014.8;92;7.6;8;;298;;
000AA;2023-01-15 06:00:00;8.3;1015.5;92;7.1;6.4;;286;0.4;0.4
000AA;2023-01-15 06:30:00;8.1;1016.1;92;6.8;9.7;;257;;
000AA;2023-01-15 07:00:00;7.8;1016.8;90;6.3;6.4;;301;0;0.2
000AA;2023-01-15 07:30:00;7.6;1016.9;92;6.3;4.8;;278;;
000AA;2023-01-15 08:00:00;7.3;1017.4;94;6.4;3.2;;286;0;0.8
000AA;2023-01-15 08:30:00;7.3;1017.9;95;6.5;1.6;;286;;
000AA;2023-01-15 09:00:00;7.3;1018.1;95;6.5;0;;286;1.6;0.6
000AA;2023-01-15 09:30:00;7.3;1018.6;96;6.7;1.6;;310;;
000AA;2023-01-15 10:00:00;6.3;1018.8;93;5.3;3.2;;306;0;1.2
000AA;2023-01-15 10:30:00;6.7;1019;92;5.5;0;;313;;
000AA;2023-01-15 11:00:00;7.7;1019.2;94;6.8;3.2;;278;0;0
000AA;2023-01-15 11:30:00;8.3;1019;93;7.3;3.2;;222;;
000AA;2023-01-15 12:00:00;9.3;1018.5;88;7.4;3.2;;259;1.2;0
000AA;2023-01-15 12:30:00;9.6;1018.1;82;6.7;4.8;;200;;
000AA;2023-01-15 13:00:00;9.6;1017.6;84;7;4.8;;281;0;0
000AA;2023-01-15 13:30:00;10.4;1017;75;6.1;6.4;;212;;
000AA;2023-01-15 14:00:00;10.7;1016.8;71;5.7;6.4;;186;0;0
000AA;2023-01-15 14:30:00;10.6;1016.7;72;5.8;6.4;;295;;
000AA;2023-01-15 15:00:00;9.9;1016.9;72;5.1;8;;284;0;0
000AA;2023-01-15 15:30:00;9.5;1016.8;71;4.5;8;;216;;
000AA;2023-01-15 16:00:00;9.1;1016.4;73;4.5;4.8;;198;0;0
000AA;2023-01-15 16:30:00;8.4;1016.1;75;4.2;1.6;;183;;
000AA;2023-01-15 17:00:00;7.6;1015.8;79;4.2;3.2;;194;0;0
000AA;2023-01-15 17:30:00;6.9;1016.1;86;4.7;8;;263;;
000AA;2023-01-15 18:00:00;5.9;1015.8;90;4.4;0;;296;0.4;0.4
000AA;2023-01-15 18:30:00;5.9;1015.4;89;4.2;1.6;;182;;
000AA;2023-01-15 19:00:00;6.3;1014.9;86;4.1;3.2;;193;0;0
000AA;2023-01-15 19:30:00;6.4;1014.5;85;4;3.2;;182;;
000AA;2023-01-15 20:00:00;6.5;1013.8;86;4.3;3.2;;224;0;0
000AA;2023-01-15 20:30:00;6.4;1013.3;87;4.4;4.8;;211;;
000AA;2023-01-15 21:00:00;6.4;1012.8;88;4.5;4.8;;186;0;0
000AA;2023-01-15 21:30:00;6.3;1012.2;90;4.8;4.8;;227;;
000AA;2023-01-15 22:00:00;6.3;1011.6;91;5;6.4;;233;0;0.2
000AA;2023-01-15 22:30:00;6.4;1010.9;91;5;4.8;;221;;
000AA;2023-01-15 23:00:00;6.5;1009.9;90;5;6.4;;207;0;0
000AA;2023-01-15 23:30:00;6.7;1009.2;89;5;6.4;;244;;
000AA;2023-01-16 00:00:00;6.3;1007.9;90;4.8;6.4;;255;0;0
000AA;2023-01-16 00:30:00;6.2;1006.5;91;4.9;6.4;;209;;
000AA;2023-01-16 01:00:00;6.3;1005.1;88;4.5;6.4;;179;0;0
000AA;2023-01-16 01:30:00;6.5;1003.5;84;4;8;;194;;
000AA;2023-01-16 02:00:00;6.5;1003;83;3.8;8;;145;0;0
000AA;2023-01-16 02:30:00;6.4;1001.9;83;3.7;9.7;;200;;
000AA;2023-01-16 03:00:00;6.4;1000.9;83;3.7;6.4;;215;0.2;0.2
000AA;2023-01-16 03:30:00;6.4;999.9;81;3.4;8;;270;;
000AA;2023-01-16 04:00:00;6.9;999.1;79;3.5;9.7;;209;0;0.2
000AA;2023-01-16 04:30:00;7.2;998.6;79;3.8;9.7;;182;;
000AA;2023-01-16 05:00:00;7;998.2;83;4.3;8;;232;0;0
000AA;2023-01-16 05:30:00;6.9;997.9;85;4.6;8;;163;;
000AA;2023-01-16 06:00:00;6.4;998.4;90;4.9;6.4;;273;1.6;1.4
000AA;2023-01-16 06:30:00;6.1;998;93;5;3.2;;209;;
000AA;2023-01-16 07:00:00;6.3;998;92;5.1;6.4;;219;0;0.6
000AA;2023-01-16 07:30:00;6.3;998.2;93;5.3;4.8;;256;;
000AA;2023-01-16 08:00:00;6.2;998.2;94;5.3;4.8;;198;0;1.8
000AA;2023-01-16 08:30:00;6.6;998;93;5.6;6.4;;230;;
000AA;2023-01-16 09:00:00;6.8;998.2;91;5.5;6.4;;189;3;0.6
000AA;2023-01-16 09:30:00;7.1;998.5;90;5.6;4.8;;216;;
000AA;2023-01-16 10:00:00;7.9;998.6;87;5.9;8;;305;0;0
000AA;2023-01-16 10:30:00;8.2;998.8;87;6.2;6.4;;203;;
000AA;2023-01-16 11:00:00;7.8;999;83;5.1;12.9;;296;0;0
000AA;2023-01-16 11:30:00;6.9;998.8;87;4.9;8;;288;;
000AA;2023-01-16 12:00:00;8.1;998.5;88;6.2;4.8;;243;0;0
000AA;2023-01-16 12:30:00;8.5;998;84;5.9;6.4;;289;;
000AA;2023-01-16 13:00:00;8.6;997.2;83;5.9;4.8;;248;0;0
000AA;2023-01-16 13:30:00;7.9;997.5;82;5.1;8;;205;;
000AA;2023-01-16 14:00:00;7.7;997.2;84;5.1;6.4;;233;0;0
000AA;2023-01-16 14:30:00;7.8;996.8;84;5.2;6.4;;232;;
000AA;2023-01-16 15:00:00;7.8;996.8;84;5.2;6.4;;243;0;0
000AA;2023-01-16 15:30:00;7.4;996.8;86;5.3;8;;279;;
000AA;2023-01-16 16:00:00;5.3;997;91;3.9;1.6;;325;0;0.8
000AA;2023-01-16 16:30:00;5.1;996.6;93;4.1;3.2;;246;;
000AA;2023-01-16 17:00:00;5.4;996.4;94;4.5;3.2;;211;0;1
000AA;2023-01-16 17:30:00;5.4;996.2;94;4.5;1.6;;211;;
000AA;2023-01-16 18:00:00;5.2;995.9;95;4.4;1.6;;211;1.8;0
000AA;2023-01-16 18:30:00;5.1;995.8;95;4.4;0;;211;;
000AA;2023-01-16 19:00:00;5.3;995.6;95;4.5;1.6;;192;0;0.2
000AA;2023-01-16 19:30:00;5.4;995.2;95;4.7;1.6;;171;;
000AA;2023-01-16 20:00:00;5.4;994.9;95;4.7;0;;212;0;0.6
000AA;2023-01-16 20:30:00;5.4;994.1;95;4.7;1.6;;111;;
000AA;2023-01-16 21:00:00;5.4;993.4;96;4.8;1.6;;225;1.2;0.4
000AA;2023-01-16 21:30:00;5.4;993.3;95;4.7;3.2;;180;;
000AA;2023-01-16 22:00:00;5.4;992.9;95;4.7;3.2;;190;0;0.4
000AA;2023-01-16 22:30:00;5.1;991.9;95;4.4;3.2;;194;;
000AA;2023-01-16 23:00:00;5;991.8;95;4.3;1.6;;187;0;0.6
000AA;2023-01-16 23:30:00;4.9;990.6;96;4.3;1.6;;167;;
000AA;2023-01-17 00:00:00;4.8;990.3;96;4.2;1.6;;190;0;0
000AA;2023-01-17 00:30:00;4.7;989.2;96;4.1;4.8;;161;;
000AA;2023-01-17 01:00:00;4.5;987.5;95;3.8;3.2;;76;0;0.6
000AA;2023-01-17 01:30:00;4.4;988.1;96;3.8;1.6;;287;;
000AA;2023-01-17 02:00:00;4.3;987.7;95;3.5;1.6;;234;0;0.2
000AA;2023-01-17 02:30:00;4.1;987.4;96;3.5;1.6;;118;;
000AA;2023-01-17 03:00:00;3.9;986.9;97;3.5;1.6;;304;1.6;0.8
000AA;2023-01-17 03:30:00;3.8;986.1;97;3.4;1.6;;115;;
000AA;2023-01-17 04:00:00;3.9;985.7;97;3.5;3.2;;231;0;0.2
000AA;2023-01-17 04:30:00;4.2;985.1;98;3.9;4.8;;269;;
000AA;2023-01-17 05:00:00;4.7;984.8;98;4.4;4.8;;228;0;0.2
000AA;2023-01-17 05:30:00;5.3;984.8;97;4.9;4.8;;230;;
000AA;2023-01-17 06:00:00;5.8;985;96;5.2;4.8;;238;1.4;1
000AA;2023-01-17 06:30:00;5.8;985.1;95;5.1;4.8;;250;;
000AA;2023-01-17 07:00:00;5.4;985.6;95;4.7;3.2;;254;0;0
000AA;2023-01-17 07:30:00;5.5;986.2;96;4.9;3.2;;285;;
000AA;2023-01-17 08:00:00;5.7;986.7;95;4.9;4.8;;252;0;0.2
000AA;2023-01-17 08:30:00;5.7;987;95;5;3.2;;294;;
000AA;2023-01-17 09:00:00;5.9;987.6;94;5;3.2;;201;0.2;0
000AA;2023-01-17 09:30:00;6.1;988;95;5.3;3.2;;229;;
000AA;2023-01-17 10:00:00;6.2;988.5;95;5.5;3.2;;234;0;0.2
000AA;2023-01-17 10:30:00;4.6;989;94;3.7;6.4;;287;;
000AA;2023-01-17 11:00:00;4.6;988.7;95;3.8;3.2;;169;0;4.6
000AA;2023-01-17 11:30:00;5.2;988.5;96;4.6;3.2;;235;;
000AA;2023-01-17 12:00:00;6.1;988.3;94;5.2;4.8;;236;4.8;0
000AA;2023-01-17 12:30:00;5.6;987.8;94;4.7;4.8;;242;;
000AA;2023-01-17 13:00:00;5.9;987.7;92;4.7;6.4;;281;0;1.2
000AA;2023-01-17 13:30:00;5.6;988;95;4.9;4.8;;211;;
000AA;2023-01-17 14:00:00;5.4;988.2;92;4.2;8;;304;0;1
000AA;2023-01-17 14:30:00;5.1;988.2;93;4.1;8;;285;;
000AA;2023-01-17 15:00:00;4.8;988.3;94;3.9;4.8;;275;2.8;0.6
000AA;2023-01-17 15:30:00;4.6;988.4;95;3.9;3.2;;281;;
000AA;2023-01-17 16:00:00;4.7;988.6;95;4;3.2;;186;0;0.2
000AA;2023-01-17 16:30:00;4.2;988.5;95;3.5;1.6;;157;;
000AA;2023-01-17 17:00:00;4.2;988.9;95;3.5;1.6;;196;0;0
000AA;2023-01-17 17:30:00;4.5;989.1;96;3.9;3.2;;191;;
000AA;2023-01-17 18:00:00;4.6;989.6;95;3.8;3.2;;232;1.6;1.4
000AA;2023-01-17 18:30:00;4.1;989.9;95;3.3;4.8;;208;;
000AA;2023-01-17 19:00:00;3.8;990.1;96;3.2;3.2;;174;0;1.2
000AA;2023-01-17 19:30:00;3.6;990.5;96;3;1.6;;206;;
000AA;2023-01-17 20:00:00;3.5;990.8;96;2.9;1.6;;223;0;1.8
000AA;2023-01-17 20:30:00;3.2;990.7;96;2.6;3.2;;238;;
000AA;2023-01-17 21:00:00;2.2;990.1;96;1.6;3.2;;248;5;2
000AA;2023-01-17 21:30:00;2.1;990.3;96;1.5;3.2;;177;;
000AA;2023-01-17 22:00:00;2.2;990.6;96;1.6;3.2;;194;0;0
000AA;2023-01-17 22:30:00;2.4;990.7;96;1.8;3.2;;209;;
000AA;2023-01-17 23:00:00;2.7;990.7;97;2.3;4.8;;196;0;0.2
000AA;2023-01-17 23:30:00;2.9;990.8;96;2.4;4.8;;189;;
000AA;2023-01-18 00:00:00;3;990.8;96;2.4;1.6;;204;0;0
000AA;2023-01-18 00:30:00;3.2;990.9;96;2.6;1.6;;139;;
000AA;2023-01-18 01:00:00;3.3;991;96;2.8;3.2;;202;0;0.2
000AA;2023-01-18 01:30:00;3.4;991.4;96;2.8;3.2;;209;;
000AA;2023-01-18 02:00:00;3.6;991.8;96;3;1.6;;272;0;0.4
000AA;2023-01-18 02:30:00;3.7;992.4;97;3.2;3.2;;296;;
000AA;2023-01-18 03:00:00;3.6;992.6;95;2.9;3.2;;283;0.8;0.2
000AA;2023-01-18 03:30:00;3.7;993.3;96;3.1;4.8;;297;;
000AA;2023-01-18 04:00:00;3.3;993.7;95;2.6;4.8;;328;0;0.6
000AA;2023-01-18 04:30:00;3;994.5;95;2.3;6.4;;338;;
000AA;2023-01-18 05:00:00;2.8;995.2;94;2;6.4;;320;0;0.2
000AA;2023-01-18 05:30:00;2.7;995.6;94;1.9;6.4;;291;;
000AA;2023-01-18 06:00:00;2.5;996.4;93;1.5;6.4;;22;0.8;0
000AA;2023-01-18 06:30:00;2.2;997.5;94;1.4;8;;286;;
000AA;2023-01-18 07:00:00;2.3;998.6;93;1.3;9.7;;288;0;0
000AA;2023-01-18 07:30:00;2.4;999.6;92;1.2;8;;327;;
000AA;2023-01-18 08:00:00;2.2;1000.7;91;0.8;9.7;;309;0;0
000AA;2023-01-18 08:30:00;1.9;1001.7;90;0.5;6.4;;304;;
000AA;2023-01-18 09:00:00;1.9;1002.4;87;0;6.4;;315;0;0
000AA;2023-01-18 09:30:00;2.1;1002.9;88;0.3;4.8;;274;;
000AA;2023-01-18 10:00:00;2.5;1003.5;87;0.6;6.4;;290;0;0
000AA;2023-01-18 10:30:00;2.8;1003.8;87;0.8;1.6;;226;;
000AA;2023-01-18 11:00:00;3.6;1004;84;1.1;4.8;;316;0;0
000AA;2023-01-18 11:30:00;4.3;1004.1;78;0.8;3.2;;319;;
000AA;2023-01-18 12:00:00;4.5;1004;71;-0.3;3.2;;291;0;0
000AA;2023-01-18 12:30:00;4.4;1004;72;-0.2;1.6;;286;;
000AA;2023-01-18 13:00:00;4.4;1003.9;77;0.8;3.2;;283;0;0
000AA;2023-01-18 13:30:00;4.3;1004;77;0.7;3.2;;236;;
000AA;2023-01-18 14:00:00;4.3;1004.1;77;0.6;3.2;;246;0;0
000AA;2023-01-18 14:30:00;4.2;1004.2;77;0.5;1.6;;273;;
000AA;2023-01-18 15:00:00;3.8;1004.7;76;-0;4.8;;279;0;0
000AA;2023-01-18 15:30:00;2.5;1005.3;88;0.7;3.2;;281;;
000AA;2023-01-18 16:00:00;1.9;1005.6;92;0.7;3.2;;246;0;0
000AA;2023-01-18 16:30:00;1.6;1006;94;0.7;1.6;;224;;
000AA;2023-01-18 17:00:00;1.4;1006.6;96;0.8;1.6;;231;0;0.2
000AA;2023-01-18 17:30:00;1.1;1006.8;96;0.5;1.6;;213;;
000AA;2023-01-18 18:00:00;0.9;1007.4;97;0.5;1.6;;258;0.4;0.2
000AA;2023-01-18 18:30:00;1;1007.6;97;0.6;1.6;;258;;
000AA;2023-01-18 19:00:00;1.1;1008.3;97;0.7;1.6;;285;0;0
000AA;2023-01-18 19:30:00;1.2;1008.5;97;0.7;0;;284;;
000AA;2023-01-18 20:00:00;1.1;1009.1;97;0.7;1.6;;282;0;0
000AA;2023-01-18 20:30:00;1.1;1009.2;97;0.7;1.6;;231;;
000AA;2023-01-18 21:00:00;1.2;1009.6;98;0.9;1.6;;229;0.2;0.2
000AA;2023-01-18 21:30:00;1.2;1009.8;98;0.9;1.6;;273;;
000AA;2023-01-18 22:00:00;1.1;1010.2;97;0.7;3.2;;262;0;0
000AA;2023-01-18 22:30:00;0.8;1010.2;97;0.4;3.2;;219;;
000AA;2023-01-18 23:00:00;0.7;1010.3;98;0.4;1.6;;221;0;0
000AA;2023-01-18 23:30:00;0.6;1010.3;98;0.3;1.6;;217;;
000AA;2023-01-19 00:00:00;0.6;1010.8;98;0.3;3.2;;204;0;0
000AA;2023-01-19 00:30:00;0.7;1010.8;98;0.4;3.2;;253;;
000AA;2023-01-19 01:00:00;0.7;1010.9;98;0.4;3.2;;271;0;0
000AA;2023-01-19 01:30:00;0.8;1010.8;98;0.5;3.2;;222;;
000AA;2023-01-19 02:00:00;0.8;1011.2;98;0.5;3.2;;305;0;0
000AA;2023-01-19 02:30:00;0.8;1011.3;98;0.5;3.2;;207;;
000AA;2023-01-19 03:00:00;0.9;1011.4;98;0.6;1.6;;246;0;0
000AA;2023-01-19 03:30:00;0.9;1011.6;99;0.8;1.6;;222;;
000AA;2023-01-19 04:00:00;1;1011.6;99;0.9;1.6;;284;0;0
000AA;2023-01-19 04:30:00;0.9;1011.8;98;0.6;3.2;;262;;
000AA;2023-01-19 05:00:00;0.9;1012;98;0.6;1.6;;271;0;0
000AA;2023-01-19 05:30:00;1;1012.2;98;0.7;1.6;;294;;
000AA;2023-01-19 06:00:00;1.1;1012.4;98;0.8;3.2;;269;0;0
000AA;2023-01-19 06:30:00;1.1;1012.4;98;0.8;1.6;;292;;
